Year,Month,For Lifeline Customers,kWh Consumption,Total Bill
2019,5,FALSE,1000,11.5041
2019,5,FALSE,1500,11.551
2019,5,FALSE,3000,11.6728
2019,5,FALSE,5000,11.7215
2019,6,TRUE,50,5.3698
2019,6,TRUE,70,6.7801
2019,6,TRUE,100,8.1764
2019,6,FALSE,200,10.0918
2019,6,FALSE,300,10.4079
2019,6,FALSE,400,10.7243
2019,6,FALSE,500,11.2987
2019,6,FALSE,600,11.2906
2019,6,FALSE,700,11.2919
2019,6,FALSE,800,11.2992
2019,6,FALSE,900,11.3048
2019,6,FALSE,1000,11.3093
2019,6,FALSE,1500,11.3561
2019,6,FALSE,3000,11.478
2019,6,FALSE,5000,11.5267
2019,7,TRUE,50,5.3052
2019,7,TRUE,70,6.7064
2019,7,TRUE,100,8.0936
2019,7,FALSE,200,9.985
2019,7,FALSE,300,10.3011
2019,7,FALSE,400,10.6175
2019,7,FALSE,500,11.1919
2019,7,FALSE,600,11.1838
2019,7,FALSE,700,11.1851
2019,7,FALSE,800,11.1923
2019,7,FALSE,900,11.198
2019,7,FALSE,1000,11.2025
2019,7,FALSE,1500,11.2493
2019,7,FALSE,3000,11.3712
2019,7,FALSE,5000,11.4199
2019,8,TRUE,50,5.1374
2019,8,TRUE,70,6.4601
2019,8,TRUE,100,7.7688
2019,8,FALSE,200,9.5674
2019,8,FALSE,300,9.8836
2019,8,FALSE,400,10.2
2019,8,FALSE,500,10.7744
2019,8,FALSE,600,10.7662
2019,8,FALSE,700,10.7676
2019,8,FALSE,800,10.7748
2019,8,FALSE,900,10.7804
2019,8,FALSE,1000,10.7849
2019,8,FALSE,1500,10.8318
2019,8,FALSE,3000,10.9536
2019,8,FALSE,5000,11.0024
2019,9,TRUE,50,4.8784
2019,9,TRUE,70,6.1199
2019,9,TRUE,100,7.3475
2019,9,FALSE,200,9.0414
2019,9,FALSE,300,9.3576
2019,9,FALSE,400,9.674
2019,9,FALSE,500,10.2484
2019,9,FALSE,600,10.2402
2019,9,FALSE,700,10.2416
2019,9,FALSE,800,10.2488
2019,9,FALSE,900,10.2544
2019,9,FALSE,1000,10.2589
2019,9,FALSE,1500,10.3058
2019,9,FALSE,3000,10.4276
2019,9,FALSE,5000,10.4764
2019,10,TRUE,50,4.904
2019,10,TRUE,70,6.1524
2019,10,TRUE,100,7.3868
2019,10,FALSE,200,9.0862
2019,10,FALSE,300,9.4024
2019,10,FALSE,400,9.7188
2019,10,FALSE,500,10.2932
2019,10,FALSE,600,10.2851
2019,10,FALSE,700,10.2864
2019,10,FALSE,800,10.2936
2019,10,FALSE,900,10.2993
2019,10,FALSE,1000,10.3038
2019,10,FALSE,1500,10.3506
2019,10,FALSE,3000,10.4725
2019,10,FALSE,5000,10.5212
2019,11,TRUE,50,5.1242
2019,11,TRUE,70,6.456
2019,11,TRUE,100,7.7577
2019,11,FALSE,200,9.5579
2019,11,FALSE,300,9.8741
2019,11,FALSE,400,10.1905
2019,11,FALSE,500,10.7649
2019,11,FALSE,600,10.7568
2019,11,FALSE,700,10.7581
2019,11,FALSE,800,10.7654
2019,11,FALSE,900,10.771
2019,11,FALSE,1000,10.7755
2019,11,FALSE,1500,10.8223
2019,11,FALSE,3000,10.9442
2019,11,FALSE,5000,10.9929
2019,12,TRUE,50,5.281
2019,12,TRUE,70,6.6481
2019,12,TRUE,100,8.0013
2019,12,FALSE,200,9.8623
2019,12,FALSE,300,10.1785
2019,12,FALSE,400,10.4949
2019,12,FALSE,500,11.0693
2019,12,FALSE,600,11.0612
2019,12,FALSE,700,11.0625
2019,12,FALSE,800,11.0697
2019,12,FALSE,900,11.0754
2019,12,FALSE,1000,11.0799
2019,12,FALSE,1500,11.1267
2019,12,FALSE,3000,11.2486
2019,12,FALSE,5000,11.2973
2020,1,TRUE,50,5.0612
2020,1,TRUE,70,6.366
2020,1,TRUE,100,7.6568
2020,1,FALSE,200,9.4523
2020,1,FALSE,300,9.7684
2020,1,FALSE,400,10.0849
2020,1,FALSE,500,10.6593
2020,1,FALSE,600,10.6511
2020,1,FALSE,700,10.6524
2020,1,FALSE,800,10.6597
2020,1,FALSE,900,10.6653
2020,1,FALSE,1000,10.6698
2020,1,FALSE,1500,10.7167
2020,1,FALSE,3000,10.8385
2020,1,FALSE,5000,10.8872
2020,2,TRUE,50,4.6604
2020,2,TRUE,70,5.909
2020,2,TRUE,100,7.1435
2020,2,FALSE,200,8.8623
2020,2,FALSE,300,9.1784
2020,2,FALSE,400,9.4948
2020,2,FALSE,500,10.0692
2020,2,FALSE,600,10.0611
2020,2,FALSE,700,10.0624
2020,2,FALSE,800,10.0696
2020,2,FALSE,900,10.0752
2020,2,FALSE,1000,10.0797
2020,2,FALSE,1500,10.1266
2020,2,FALSE,3000,10.2484
2020,2,FALSE,5000,10.2972
2020,3,TRUE,50,4.6082
2020,3,TRUE,70,5.8823
2020,3,TRUE,100,7.1424
2020,3,FALSE,200,8.8901
2020,3,FALSE,300,9.2062
2020,3,FALSE,400,9.5226
2020,3,FALSE,500,10.0971
2020,3,FALSE,600,10.0889
2020,3,FALSE,700,10.0902
2020,3,FALSE,800,10.0975
2020,3,FALSE,900,10.1031
2020,3,FALSE,1000,10.1076
2020,3,FALSE,1500,10.1545
2020,3,FALSE,3000,10.2763
2020,3,FALSE,5000,10.325
2020,4,FALSE,50,4.7122
2020,4,FALSE,70,5.982
2020,4,FALSE,100,7.2379
2020,4,FALSE,200,8.9951
2020,4,FALSE,300,9.3113
2020,4,FALSE,400,9.6276
2020,4,FALSE,500,10.202
2020,4,FALSE,600,10.1938
2020,4,FALSE,700,10.1951
2020,4,FALSE,800,10.2025
2020,4,FALSE,900,10.2081
2020,4,FALSE,1000,10.2125
2020,4,FALSE,1500,10.2594
2020,4,FALSE,3000,10.3813
2020,4,FALSE,5000,10.4299
2020,5,FALSE,50,4.5888
2020,5,FALSE,70,5.8179
2020,5,FALSE,100,7.033
2020,5,FALSE,200,8.7468
2020,5,FALSE,300,9.0629
2020,5,FALSE,400,9.3793
2020,5,FALSE,500,9.9537
2020,5,FALSE,600,9.9456
2020,5,FALSE,700,9.9469
2020,5,FALSE,800,9.9541
2020,5,FALSE,900,9.9598
2020,5,FALSE,1000,9.9643
2020,5,FALSE,1500,10.0111
2020,5,FALSE,3000,10.133
2020,5,FALSE,5000,10.1817
2020,6,FALSE,50,4.6398
2020,6,FALSE,70,5.8692
2020,6,FALSE,100,7.0849
2020,6,FALSE,200,8.7252
2020,6,FALSE,300,9.0414
2020,6,FALSE,400,9.3577
2020,6,FALSE,500,9.9322
2020,6,FALSE,600,9.924
2020,6,FALSE,700,9.9253
2020,6,FALSE,800,9.9325
2020,6,FALSE,900,9.9382
2020,6,FALSE,1000,9.9427
2020,6,FALSE,1500,9.9895
2020,6,FALSE,3000,10.1114
2020,6,FALSE,5000,10.1601
2020,7,FALSE,50,4.5993
2020,7,FALSE,70,5.8273
2020,7,FALSE,100,7.0414
2020,7,FALSE,200,8.6966
2020,7,FALSE,300,9.0128
2020,7,FALSE,400,9.3291
2020,7,FALSE,500,9.9036
2020,7,FALSE,600,9.8956
2020,7,FALSE,700,9.8967
2020,7,FALSE,800,9.904
2020,7,FALSE,900,9.9096
2020,7,FALSE,1000,9.9141
2020,7,FALSE,1500,9.9609
2020,7,FALSE,3000,10.0829
2020,7,FALSE,5000,10.1315
2020,8,FALSE,50,4.4964
2020,8,FALSE,70,5.692
2020,8,FALSE,100,6.8735
2020,8,FALSE,200,8.4911
2020,8,FALSE,300,8.8073
2020,8,FALSE,400,9.1237
2020,8,FALSE,500,9.6981
2020,8,FALSE,600,9.6899
2020,8,FALSE,700,9.6913
2020,8,FALSE,800,9.6985
2020,8,FALSE,900,9.7041
2020,8,FALSE,1000,9.7086
2020,8,FALSE,1500,9.7555
2020,8,FALSE,3000,9.8773
2020,8,FALSE,5000,9.9261
2020,9,FALSE,50,4.467
2020,9,FALSE,70,5.6523
2020,9,FALSE,100,6.8235
2020,9,FALSE,200,8.4288
2020,9,FALSE,300,8.7449
2020,9,FALSE,400,9.0613
2020,9,FALSE,500,9.6357
2020,9,FALSE,600,9.6276
2020,9,FALSE,700,9.6289
2020,9,FALSE,800,9.6362
2020,9,FALSE,900,9.6418
2020,9,FALSE,1000,9.6463
2020,9,FALSE,1500,9.6931
2020,9,FALSE,3000,9.815
2020,9,FALSE,5000,9.8637
2020,10,FALSE,50,3.2384
2020,10,FALSE,70,4.1509
2020,10,FALSE,100,5.0637
2020,10,FALSE,200,8.55
2020,10,FALSE,300,8.8661
2020,10,FALSE,400,9.1824
2020,10,FALSE,500,9.757
2020,10,FALSE,600,9.7487
2020,10,FALSE,700,9.75
2020,10,FALSE,800,9.7574
2020,10,FALSE,900,9.763
2020,10,FALSE,1000,9.7674
2020,10,FALSE,1500,9.8143
2020,10,FALSE,3000,9.9362
2020,10,FALSE,5000,9.9848
2020,11,FALSE,50,4.516
2020,11,FALSE,70,5.7175
2020,11,FALSE,100,6.9047
2020,11,FALSE,200,8.5105
2020,11,FALSE,300,8.8266
2020,11,FALSE,400,9.143
2020,11,FALSE,500,9.7173
2020,11,FALSE,600,9.7093
2020,11,FALSE,700,9.7106
2020,11,FALSE,800,9.7179
2020,11,FALSE,900,9.7234
2020,11,FALSE,1000,9.728
2020,11,FALSE,1500,9.7748
2020,11,FALSE,3000,9.8967
2020,11,FALSE,5000,9.9453
2020,12,FALSE,50,4.4816
2020,12,FALSE,70,5.6721
2020,12,FALSE,100,6.8488
2020,12,FALSE,200,8.4753
2020,12,FALSE,300,8.7914
2020,12,FALSE,400,9.1078
2020,12,FALSE,500,9.6823
2020,12,FALSE,600,9.6741
2020,12,FALSE,700,9.6754
2020,12,FALSE,800,9.6827
2020,12,FALSE,900,9.6883
2020,12,FALSE,1000,9.6928
2020,12,FALSE,1500,9.7397
2020,12,FALSE,3000,9.8615
2020,12,FALSE,5000,9.9102
2021,1,FALSE,50,4.6412
2021,1,FALSE,70,5.8654
2021,1,FALSE,100,7.0757
2021,1,FALSE,200,8.7497
2021,1,FALSE,300,9.0658
2021,1,FALSE,400,9.3822
2021,1,FALSE,500,9.9566
2021,1,FALSE,600,9.9485
2021,1,FALSE,700,9.9498
2021,1,FALSE,800,9.9571
2021,1,FALSE,900,9.9627
2021,1,FALSE,1000,9.9672
2021,1,FALSE,1500,10.014
2021,1,FALSE,3000,10.1359
2021,1,FALSE,5000,10.1846
2021,2,FALSE,50,4.5984
2021,2,FALSE,70,5.8123
2021,2,FALSE,100,7.0121
2021,2,FALSE,200,8.6793
2021,2,FALSE,300,8.9954
2021,2,FALSE,400,9.3118
2021,2,FALSE,500,9.8862
2021,2,FALSE,600,9.8781
2021,2,FALSE,700,9.8794
2021,2,FALSE,800,9.8866
2021,2,FALSE,900,9.8923
2021,2,FALSE,1000,9.8968
2021,2,FALSE,1500,9.9436
2021,2,FALSE,3000,10.0655
2021,2,FALSE,5000,10.1142
2021,3,FALSE,50,4.4144
2021,3,FALSE,70,5.5747
2021,3,FALSE,100,6.7212
2021,3,FALSE,200,8.3195
2021,3,FALSE,300,8.6357
2021,3,FALSE,400,8.9521
2021,3,FALSE,500,9.5265
2021,3,FALSE,600,9.5183
2021,3,FALSE,700,9.5197
2021,3,FALSE,800,9.5269
2021,3,FALSE,900,9.5325
2021,3,FALSE,1000,9.537
2021,3,FALSE,1500,9.5839
2021,3,FALSE,3000,9.7057
2021,3,FALSE,5000,9.7545
2021,4,FALSE,50,4.4524
2021,4,FALSE,70,5.628
2021,4,FALSE,100,6.7897
2021,4,FALSE,200,8.4067
2021,4,FALSE,300,8.7228
2021,4,FALSE,400,9.0392
2021,4,FALSE,500,9.6137
2021,4,FALSE,600,9.6055
2021,4,FALSE,700,9.6068
2021,4,FALSE,800,9.6141
2021,4,FALSE,900,9.6197
2021,4,FALSE,1000,9.6242
2021,4,FALSE,1500,9.671
2021,4,FALSE,3000,9.7929
2021,4,FALSE,5000,9.8416
2021,5,FALSE,50,4.5654
2021,5,FALSE,70,5.7699
2021,5,FALSE,100,6.9607
2021,5,FALSE,200,8.592
2021,5,FALSE,300,8.9066
2021,5,FALSE,400,9.2213
2021,5,FALSE,500,9.793
2021,5,FALSE,600,9.7848
2021,5,FALSE,700,9.7861
2021,5,FALSE,800,9.7935
2021,5,FALSE,900,9.7991
2021,5,FALSE,1000,9.8035
2021,5,FALSE,1500,9.8505
2021,5,FALSE,3000,9.9724
2021,5,FALSE,5000,10.0211
2021,6,FALSE,50,4.6096
2021,6,FALSE,70,5.8254
2021,6,FALSE,100,7.0272
2021,6,FALSE,200,8.6718
2021,6,FALSE,300,8.9864
2021,6,FALSE,400,9.3011
2021,6,FALSE,500,9.8727
2021,6,FALSE,600,9.8646
2021,6,FALSE,700,9.8658
2021,6,FALSE,800,9.8733
2021,6,FALSE,900,9.8789
2021,6,FALSE,1000,9.8833
2021,6,FALSE,1500,9.9303
2021,6,FALSE,3000,10.0522
2021,6,FALSE,5000,10.1008
2021,7,FALSE,50,4.7283
2021,7,FALSE,70,5.9822
2021,7,FALSE,100,7.2221
2021,7,FALSE,200,8.9071
2021,7,FALSE,300,9.2233
2021,7,FALSE,400,9.5396
2021,7,FALSE,500,10.1142
2021,7,FALSE,600,10.1059
2021,7,FALSE,700,10.1072
2021,7,FALSE,800,10.1146
2021,7,FALSE,900,10.1202
2021,7,FALSE,1000,10.1246
2021,7,FALSE,1500,10.1715
2021,7,FALSE,3000,10.2934
2021,7,FALSE,5000,10.3421
2021,8,FALSE,50,4.7641
2021,8,FALSE,70,6.0314
2021,8,FALSE,100,7.2846
2021,8,FALSE,200,9.0036
2021,8,FALSE,300,9.3198
2021,8,FALSE,400,9.6361
2021,8,FALSE,500,10.2105
2021,8,FALSE,600,10.2024
2021,8,FALSE,700,10.2036
2021,8,FALSE,800,10.2111
2021,8,FALSE,900,10.2166
2021,8,FALSE,1000,10.221
2021,8,FALSE,1500,10.2679
2021,8,FALSE,3000,10.3899
2021,8,FALSE,5000,10.4384
2021,9,FALSE,50,4.8314
2021,9,FALSE,70,6.1096
2021,9,FALSE,100,7.3737
2021,9,FALSE,200,9.1091
2021,9,FALSE,300,9.4253
2021,9,FALSE,400,9.7416
2021,9,FALSE,500,10.3162
2021,9,FALSE,600,10.3079
2021,9,FALSE,700,10.3092
2021,9,FALSE,800,10.3166
2021,9,FALSE,900,10.3222
2021,9,FALSE,1000,10.3266
2021,9,FALSE,1500,10.3735
2021,9,FALSE,3000,10.4954
2021,9,FALSE,5000,10.544
2021,10,FALSE,50,4.8358
2021,10,FALSE,70,6.1206
2021,10,FALSE,100,7.3914
2021,10,FALSE,200,9.1374
2021,10,FALSE,300,9.4536
2021,10,FALSE,400,9.7699
2021,10,FALSE,500,10.3444
2021,10,FALSE,600,10.3362
2021,10,FALSE,700,10.3374
2021,10,FALSE,800,10.3449
2021,10,FALSE,900,10.3505
2021,10,FALSE,1000,10.3549
2021,10,FALSE,1500,10.4017
2021,10,FALSE,3000,10.5237
2021,10,FALSE,5000,10.5723
2021,11,FALSE,50,4.9867
2021,11,FALSE,70,6.3229
2021,11,FALSE,100,7.6454
2021,11,FALSE,200,9.463
2021,11,FALSE,300,9.7792
2021,11,FALSE,400,10.0955
2021,11,FALSE,500,10.67
2021,11,FALSE,600,10.6618
2021,11,FALSE,700,10.663
2021,11,FALSE,800,10.6704
2021,11,FALSE,900,10.676
2021,11,FALSE,1000,10.6805
2021,11,FALSE,1500,10.7274
2021,11,FALSE,3000,10.8492
2021,11,FALSE,5000,10.8979
2021,12,FALSE,50,5.144
2021,12,FALSE,70,6.5275
2021,12,FALSE,100,7.8971
2021,12,FALSE,200,9.7773
2021,12,FALSE,300,10.0935
2021,12,FALSE,400,10.4098
2021,12,FALSE,500,10.9843
2021,12,FALSE,600,10.976
2021,12,FALSE,700,10.9773
2021,12,FALSE,800,10.9847
2021,12,FALSE,900,10.9904
2021,12,FALSE,1000,10.9948
2021,12,FALSE,1500,11.0416
2021,12,FALSE,3000,11.1635
2021,12,FALSE,5000,11.2122
2022,1,FALSE,50,5.0899
2022,1,FALSE,70,6.4603
2022,1,FALSE,100,7.8168
2022,1,FALSE,200,9.7027
2022,1,FALSE,300,10.0173
2022,1,FALSE,400,10.332
2022,1,FALSE,500,10.9037
2022,1,FALSE,600,10.8955
2022,1,FALSE,700,10.8968
2022,1,FALSE,800,10.9042
2022,1,FALSE,900,10.9099
2022,1,FALSE,1000,10.9143
2022,1,FALSE,1500,10.9612
2022,1,FALSE,3000,11.0831
2022,1,FALSE,5000,11.1318
2022,2,FALSE,50,5.05
2022,2,FALSE,70,6.3936
2022,2,FALSE,100,7.7232
2022,2,FALSE,200,9.5842
2022,2,FALSE,300,9.9004
2022,2,FALSE,400,10.2167
2022,2,FALSE,500,10.7912
2022,2,FALSE,600,10.783
2022,2,FALSE,700,10.7842
2022,2,FALSE,800,10.7917
2022,2,FALSE,900,10.7973
2022,2,FALSE,1000,10.8016
2022,2,FALSE,1500,10.8485
2022,2,FALSE,3000,10.9705
2022,2,FALSE,5000,11.0191
2022,3,FALSE,50,5.0593
2022,3,FALSE,70,6.4229
2022,3,FALSE,100,7.7726
2022,3,FALSE,200,9.6467
2022,3,FALSE,300,9.9628
2022,3,FALSE,400,10.2791
2022,3,FALSE,500,10.8537
2022,3,FALSE,600,10.8455
2022,3,FALSE,700,10.8467
2022,3,FALSE,800,10.8541
2022,3,FALSE,900,10.8598
2022,3,FALSE,1000,10.8642
2022,3,FALSE,1500,10.911
2022,3,FALSE,3000,11.0329
2022,3,FALSE,5000,11.0816
2022,4,FALSE,50,5.3462
2022,4,FALSE,70,6.7848
2022,4,FALSE,100,8.2093
2022,4,FALSE,200,10.183
2022,4,FALSE,300,10.4992
2022,4,FALSE,400,10.8155
2022,4,FALSE,500,11.3899
2022,4,FALSE,600,11.3817
2022,4,FALSE,700,11.383
2022,4,FALSE,800,11.3903
2022,4,FALSE,900,11.396
2022,4,FALSE,1000,11.4004
2022,4,FALSE,1500,11.4473
2022,4,FALSE,3000,11.5691
2022,4,FALSE,5000,11.6178
2022,5,FALSE,50,5.2894
2022,5,FALSE,70,6.7146
2022,5,FALSE,100,8.1258
2022,5,FALSE,200,10.063
2022,5,FALSE,300,10.3791
2022,5,FALSE,400,10.6956
2022,5,FALSE,500,11.2699
2022,5,FALSE,600,11.2617
2022,5,FALSE,700,11.263
2022,5,FALSE,800,11.2703
2022,5,FALSE,900,11.276
2022,5,FALSE,1000,11.2804
2022,5,FALSE,1500,11.3273
2022,5,FALSE,3000,11.4491
2022,5,FALSE,5000,11.4978
2022,6,FALSE,50,5.4936
2022,6,FALSE,70,6.9781
2022,6,FALSE,100,8.4488
2022,6,FALSE,200,10.4612
2022,6,FALSE,300,10.7774
2022,6,FALSE,400,11.0937
2022,6,FALSE,500,11.6682
2022,6,FALSE,600,11.66
2022,6,FALSE,700,11.6613
2022,6,FALSE,800,11.6686
2022,6,FALSE,900,11.6742
2022,6,FALSE,1000,11.6787
2022,6,FALSE,1500,11.7256
2022,6,FALSE,3000,11.8474
2022,6,FALSE,5000,11.8961
2022,7,FALSE,50,5.1422
2022,7,FALSE,70,6.5213
2022,7,FALSE,100,7.8863
2022,7,FALSE,200,9.7545
2022,7,FALSE,300,10.0707
2022,7,FALSE,400,10.3871
2022,7,FALSE,500,10.9615
2022,7,FALSE,600,10.9533
2022,7,FALSE,700,10.9547
2022,7,FALSE,800,10.9619
2022,7,FALSE,900,10.9675
2022,7,FALSE,1000,10.972
2022,7,FALSE,1500,11.0189
2022,7,FALSE,3000,11.1407
2022,7,FALSE,5000,11.1895
2022,8,FALSE,50,5.0405
2022,8,FALSE,70,6.3849
2022,8,FALSE,100,7.7161
2022,8,FALSE,200,9.5458
2022,8,FALSE,300,9.8551
2022,8,FALSE,400,10.1647
2022,8,FALSE,500,10.7272
2022,8,FALSE,600,10.7191
2022,8,FALSE,700,10.7205
2022,8,FALSE,800,10.7279
2022,8,FALSE,900,10.7336
2022,8,FALSE,1000,10.7381
2022,8,FALSE,1500,10.785
2022,8,FALSE,3000,10.9071
2022,8,FALSE,5000,10.9558
2022,9,FALSE,50,5.246
2022,9,FALSE,70,6.6468
2022,9,FALSE,100,8.0338
2022,9,FALSE,200,9.9365
2022,9,FALSE,300,10.246
2022,9,FALSE,400,10.5556
2022,9,FALSE,500,11.1181
2022,9,FALSE,600,11.11
2022,9,FALSE,700,11.1113
2022,9,FALSE,800,11.1189
2022,9,FALSE,900,11.1245
2022,9,FALSE,1000,11.129
2022,9,FALSE,1500,11.1758
2022,9,FALSE,3000,11.298
2022,9,FALSE,5000,11.3467
2022,10,FALSE,50,5.1786
2022,10,FALSE,70,6.5759
2022,10,FALSE,100,7.9593
2022,10,FALSE,200,9.8628
2022,10,FALSE,300,10.1721
2022,10,FALSE,400,10.4818
2022,10,FALSE,500,11.0443
2022,10,FALSE,600,11.0362
2022,10,FALSE,700,11.0375
2022,10,FALSE,800,11.045
2022,10,FALSE,900,11.0506
2022,10,FALSE,1000,11.0552
2022,10,FALSE,1500,11.1021
2022,10,FALSE,3000,11.2242
2022,10,FALSE,5000,11.2729
2022,11,FALSE,50,5.2183
2022,11,FALSE,70,6.6279
2022,11,FALSE,100,8.0239
2022,11,FALSE,200,9.9472
2022,11,FALSE,300,10.2566
2022,11,FALSE,400,10.5663
2022,11,FALSE,500,11.1287
2022,11,FALSE,600,11.1206
2022,11,FALSE,700,11.122
2022,11,FALSE,800,11.1295
2022,11,FALSE,900,11.1352
2022,11,FALSE,1000,11.1397
2022,11,FALSE,1500,11.1865
2022,11,FALSE,3000,11.3086
2022,11,FALSE,5000,11.3574
2022,12,FALSE,50,5.3611
2022,12,FALSE,70,6.8263
2022,12,FALSE,100,8.2774
2022,12,FALSE,200,10.2769
2022,12,FALSE,300,10.5863
2022,12,FALSE,400,10.8959
2022,12,FALSE,500,11.4584
2022,12,FALSE,600,11.4503
2022,12,FALSE,700,11.4517
2022,12,FALSE,800,11.4592
2022,12,FALSE,900,11.4648
2022,12,FALSE,1000,11.4693
2022,12,FALSE,1500,11.5162
2022,12,FALSE,3000,11.6384
2022,12,FALSE,5000,11.687
2023,1,FALSE,50,5.6586
2023,1,FALSE,70,7.2179
2023,1,FALSE,100,8.7635
2023,1,FALSE,200,10.9001
2023,1,FALSE,300,11.2079
2023,1,FALSE,400,11.5161
2023,1,FALSE,500,12.0758
2023,1,FALSE,600,12.0677
2023,1,FALSE,700,12.0691
2023,1,FALSE,800,12.0766
2023,1,FALSE,900,12.0823
2023,1,FALSE,1000,12.0868
2023,1,FALSE,1500,12.1337
2023,1,FALSE,3000,12.2559
2023,1,FALSE,5000,12.3046
2023,2,FALSE,50,5.6304
2023,2,FALSE,70,7.186
2023,2,FALSE,100,8.7283
2023,2,FALSE,200,10.8895
2023,2,FALSE,300,11.1989
2023,2,FALSE,400,11.5085
2023,2,FALSE,500,12.071
2023,2,FALSE,600,12.063
2023,2,FALSE,700,12.0642
2023,2,FALSE,800,12.0718
2023,2,FALSE,900,12.0774
2023,2,FALSE,1000,12.0819
2023,2,FALSE,1500,12.1289
2023,2,FALSE,3000,12.2509
2023,2,FALSE,5000,12.2997
2023,3,FALSE,50,5.8937
2023,3,FALSE,70,7.5352
2023,3,FALSE,100,9.163
2023,3,FALSE,200,11.4348
2023,3,FALSE,300,11.7442
2023,3,FALSE,400,12.0538
2023,3,FALSE,500,12.6163
2023,3,FALSE,600,12.6082
2023,3,FALSE,700,12.6095
2023,3,FALSE,800,12.6171
2023,3,FALSE,900,12.6227
2023,3,FALSE,1000,12.6272
2023,3,FALSE,1500,12.6741
2023,3,FALSE,3000,12.7962
2023,3,FALSE,5000,12.845
2023,4,FALSE,50,5.8157
2023,4,FALSE,70,7.4403
2023,4,FALSE,100,9.0516
2023,4,FALSE,200,11.3168
2023,4,FALSE,300,11.626
2023,4,FALSE,400,11.9357
2023,4,FALSE,500,12.4982
2023,4,FALSE,600,12.4901
2023,4,FALSE,700,12.4914
2023,4,FALSE,800,12.499
2023,4,FALSE,900,12.5046
2023,4,FALSE,1000,12.5091
2023,4,FALSE,1500,12.556
2023,4,FALSE,3000,12.6781
2023,4,FALSE,5000,12.7268
2023,5,FALSE,50,5.9716
2023,5,FALSE,70,7.616
2023,5,FALSE,100,9.247
2023,5,FALSE,200,11.4929
2023,5,FALSE,300,11.8021
2023,5,FALSE,400,12.1118
2023,5,FALSE,500,12.6743
2023,5,FALSE,600,12.6662
2023,5,FALSE,700,12.6675
2023,5,FALSE,800,12.6751
2023,5,FALSE,900,12.6807
2023,5,FALSE,1000,12.6852
2023,5,FALSE,1500,12.7321
2023,5,FALSE,3000,12.8542
2023,5,FALSE,5000,12.9029
2023,6,TRUE,50,6.2074
2023,6,TRUE,70,7.9155
2023,6,TRUE,100,9.6101
2023,6,FALSE,50,12.2723
2023,6,FALSE,70,12.1346
2023,6,FALSE,100,12.0314
2023,6,FALSE,200,11.9112
2023,6,FALSE,300,12.2206
2023,6,FALSE,400,12.5302
2023,6,FALSE,500,13.0927
2023,6,FALSE,600,13.0846
2023,6,FALSE,700,13.086
2023,6,FALSE,800,13.0936
2023,6,FALSE,900,13.0991
2023,6,FALSE,1000,13.1036
2023,6,FALSE,1500,13.1505
2023,6,FALSE,3000,13.2727
2023,6,FALSE,5000,13.3213
2023,7,TRUE,50,5.8451
2023,7,TRUE,70,7.4452
2023,7,TRUE,100,9.0321
2023,7,FALSE,50,11.5509
2023,7,FALSE,70,11.413
2023,7,FALSE,100,11.3101
2023,7,FALSE,200,11.1899
2023,7,FALSE,300,11.4993
2023,7,FALSE,400,11.8089
2023,7,FALSE,500,12.3714
2023,7,FALSE,600,12.3633
2023,7,FALSE,700,12.3647
2023,7,FALSE,800,12.3722
2023,7,FALSE,900,12.3778
2023,7,FALSE,1000,12.3823
2023,7,FALSE,1500,12.4292
2023,7,FALSE,3000,12.5514
2023,7,FALSE,5000,12.6001
2023,8,TRUE,50,5.7045
2023,8,TRUE,70,7.2611
2023,8,TRUE,100,8.8037
2023,8,FALSE,50,11.26
2023,8,FALSE,70,11.1226
2023,8,FALSE,100,11.0194
2023,8,FALSE,200,10.8991
2023,8,FALSE,300,11.2085
2023,8,FALSE,400,11.5181
2023,8,FALSE,500,12.0806
2023,8,FALSE,600,12.0726
2023,8,FALSE,700,12.0739
2023,8,FALSE,800,12.0814
2023,8,FALSE,900,12.087
2023,8,FALSE,1000,12.0915
2023,8,FALSE,1500,12.1385
2023,8,FALSE,3000,12.2605
2023,8,FALSE,5000,12.3093
2023,9,TRUE,50,5.9304
2023,9,TRUE,70,7.5679
2023,9,TRUE,100,9.1916
2023,9,FALSE,50,11.7608
2023,9,FALSE,70,11.6231
2023,9,FALSE,100,11.5199
2023,9,FALSE,200,11.3997
2023,9,FALSE,300,11.7091
2023,9,FALSE,400,12.0188
2023,9,FALSE,500,12.5811
2023,9,FALSE,600,12.5731
2023,9,FALSE,700,12.5745
2023,9,FALSE,800,12.582
2023,9,FALSE,900,12.5875
2023,9,FALSE,1000,12.5921
2023,9,FALSE,1500,12.639
2023,9,FALSE,3000,12.7611
2023,9,FALSE,5000,12.8099
2023,10,TRUE,50,6.1612
2023,10,TRUE,70,7.8558
2023,10,TRUE,100,9.5365
2023,10,FALSE,50,12.181
2023,10,FALSE,70,12.0432
2023,10,FALSE,100,11.9401
2023,10,FALSE,200,11.8198
2023,10,FALSE,300,12.1293
2023,10,FALSE,400,12.4388
2023,10,FALSE,500,13.0013
2023,10,FALSE,600,12.9932
2023,10,FALSE,700,12.9946
2023,10,FALSE,800,13.0022
2023,10,FALSE,900,13.0077
2023,10,FALSE,1000,13.0122
2023,10,FALSE,1500,13.0592
2023,10,FALSE,3000,13.1813
